sourceSku,sourceBrand,sourceName,relationType,confidence,score,targetSku,targetBrand,targetName,matchTokens,patternLabel,sourceField,evidence
79415,INNOVACAR,INNOVACAR N0 ODORS Etkili Koku Giderici Ve Önleyici - 500 ml,use_after,medium,11,532579,FLEX,FLEX HG 650 Profesyonel Sıcak Hava Tabancası 2000W - LCD Ekran Değişken Isı Hız Ayarlı,profesyonel,X sonrası(nda),description,[X sonrası(nda)] …süt kaynaklı kokuların temizlenmesi • Profesyonel detay sonrası son dokunuş olarak • İç mekanda teksti…
82671836,IK SPRAYERS,IK HOSE Basınçlı Pompa Uzatma Hortumu 6 Metre - Kimyasal Dayanımlı,accessories,medium,11,532579,FLEX,FLEX HG 650 Profesyonel Sıcak Hava Tabancası 2000W - LCD Ekran Değişken Isı Hız Ayarlı,profesyonel,X aksesuarı,description,"[X aksesuarı] …areket İçin İdeal IK 6 metre hortum, sprey uygulamalarında kullanıcıya daha fazla hareket özgürlüğü ve ulaşım kolaylığı sağlayan profesyonel bir aksesuardır. IK basınçlı pompa sistemleriyle tam uy…"
82671872,IK SPRAYERS,IK PRO HANDLE INOX Basınçlı Pompa Püskürtme Kolu,accessories,medium,11,532579,FLEX,FLEX HG 650 Profesyonel Sıcak Hava Tabancası 2000W - LCD Ekran Değişken Isı Hız Ayarlı,profesyonel,X aksesuarı,description,"[X aksesuarı] …üretilmiş çok yönlü bir tutma koludur. Profesyonel kullanım için tasarlanmış olan bu aksesuar, uygulama esnasında daha fazla kontrol,…"
82671874,IK SPRAYERS,IK MULTI 6-9-12 ve MULTI PRO 9-12 için Yedek Bakım Kiti - 9 Parça,accessories,medium,11,81771871,IK SPRAYERS,IK MULTI 1.5 ve MULTI PRO 2 için Yedek Nozzle Kiti - 2 Parça,"ik,multi,pro",X için yedek/spare,description,[X için yedek/spare] …IK MULTI 6-9-12 ve MULTI PRO 9-12 için Yedek Bakım Kiti - 9 Parça Püskürtücünüzü…
83371816,IK SPRAYERS,IK PPF 12 Yedek Tabanca,use_with,medium,11,82671836,IK SPRAYERS,IK HOSE Basınçlı Pompa Uzatma Hortumu 6 Metre - Kimyasal Dayanımlı,"basincli,ik",X ile uyumlu,faq#1505,[X ile uyumlu] …IK PPF 12 basınçlı püskürtücü ile uyumludur.…
GRY6555,MG PS,MG PS Pasta Süngeri 65/55 mm 5'li Paket (Gri) - Mini Polisaj Makinesi Uyumlu,alternatives,medium,11,516112,FLEX,FLEX FS 140 Set PXE 80 İçin Esnek Uzatma Aparatı Seti,"80,pxe",X benzeri/muadili,faq#1439,[X benzeri/muadili] …FLEX PXE 80 ve benzeri nano/mini polisaj makineleri ile uyumlu…
Q2-BS30M,GYEON,GYEON Q Booster Seramik Yenileyici Hidrofobik Kaplama - 30 ml,use_after,medium,11,Q2-PR1000M,GYEON,GYEON Q Primer Koruma Öncesi Seramik Bazlı Son Kat Cila - 1000 ml,"kat,seramik",X üzerine uygulanır,faq#2615,"[X üzerine uygulanır] …Q² Booster yalnızca üst kattır. Sadece tam kürlenmemiş seramik bir alt kat üzerine uygulanmalıdır. Soru, alt katın uygulanmasını i…"
Q2-PR1000M,GYEON,GYEON Q Primer Koruma Öncesi Seramik Bazlı Son Kat Cila - 1000 ml,use_before,medium,11,Q2-W175G,GYEON,GYEON Q Wax Hidrofobik Parlatıcı Boya Koruma - 175 gr,"boya,koruma",X öncesi(nde),description,"[X öncesi(nde)] …iz gerekmektedir. • S: GYEON Q² Primer, PPF (Boya Koruma Filmi) öncesi kullanılabilir mi? C: Hayır, tavsiye e…"
Q2M-CM1000M,GYEON,GYEON QM Compound Çizik Giderici Pasta - 1000 ml,use_before,medium,11,Q2-W175G,GYEON,GYEON Q Wax Hidrofobik Parlatıcı Boya Koruma - 175 gr,"boya,koruma",X öncesi(nde),description,[X öncesi(nde)] …ya tiplerinin tümü için uygundur. • S: PPF (Boya Koruma Filmi) öncesi bu ürünü kullanmak neden önemli? C: Sa…
Q2M-CME,GYEON,GYEON QM Clay Mild EVO Günlük Hafif Yüzey Temizleyici Kil Hamuru - 100 gr -Kimyasala Dayanıklı,use_before,medium,11,Q2M-CCE,GYEON,GYEON QM Clay Coarse EVO Agresif Yüzey Temizleyici Kil Hamuru - 100 gr -Kimyasala Dayanıklı,"clay,coarse",X öncesi(nde),faq#2188,[X öncesi(nde)] …Clay Coarse hafif izler bırakabilir ve boya düzeltme öncesinde kullanılması önerilir.…
Q2M-CMP1000M,GYEON,GYEON QM Compound+ Plus Ağır Çizik Giderici Kalın Pasta - 1000 ml,use_before,medium,11,Q2-W175G,GYEON,GYEON Q Wax Hidrofobik Parlatıcı Boya Koruma - 175 gr,"boya,koruma",X öncesi(nde),description,[X öncesi(nde)] …sonuç yüzeyin gerçek durumudur. • S: PPF (Boya Koruma Filmi) öncesi bu ürünü kullanmak neden önemli? C: Sa…
Q2M-CMPR1000M,GYEON,GYEON QM Compound+ Plus REDEFINED Ağır Çizik Giderici Kalın Pasta - 1000 ml,use_before,medium,11,Q2M-RWYA1000M,GYEON,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,"kaplama,ppf",X öncesi(nde),description,[X öncesi(nde)] …kurumadan etkili bir şekilde çalışır. • Kaplama/PPF Öncesi Kusursuz Zemin: Silikon ve dolgu içerme…
Q2M-CMPR1000M,GYEON,GYEON QM Compound+ Plus REDEFINED Ağır Çizik Giderici Kalın Pasta - 1000 ml,use_before,medium,11,Q2-W175G,GYEON,GYEON Q Wax Hidrofobik Parlatıcı Boya Koruma - 175 gr,"boya,koruma",X öncesi(nde),description,[X öncesi(nde)] …likon ya da dolgu maddesi içermez. • S: PPF (Boya Koruma Filmi) öncesi bu ürünü kullanmak neden önemli? C: Sa…
Q2M-FCNA1000M,GYEON,GYEON QM FabricCleaner Kumaş Koltuk Döşeme Ve Tekstil Temizleyici - 1000 ml - Araç İç Deterjanı,use_before,medium,11,Q2-FCNA400M,GYEON,GYEON Q FabricCoat Araç Kumaş Koltuk Tente Koruyucu - 400 ml - Seramik Bazlı Nano Su İtici,fabriccoat,X öncesi(nde),description,[X öncesi(nde)] …veya ıslak vakum ön spreyinde etkili. > Ön Koruma Hazırlığı — Q² FabricCoat öncesi yüzeyi kaplamaya hazırlar. > Kalıntısız…
Q2M-FCNA1000M,GYEON,GYEON QM FabricCleaner Kumaş Koltuk Döşeme Ve Tekstil Temizleyici - 1000 ml - Araç İç Deterjanı,use_after,medium,11,Q2-FCNA400M,GYEON,GYEON Q FabricCoat Araç Kumaş Koltuk Tente Koruyucu - 400 ml - Seramik Bazlı Nano Su İtici,fabriccoat,X sonrası(nda),description,[X sonrası(nda)] …M BaldWipe Köpük & kir alma İz bırakmaz Q² FabricCoat Su/lekeden koruma Temizlik sonrası Q²M LeatherCleaner Mild Hafif kirli yüz…
Q2M-GP250M,GYEON,GYEON QM Glass Polish Cam Pastası Leke Temizleyici Kireç Çözücü Hafif Çizik Giderici - 250 ml,use_before,medium,11,Q2-AF120M,GYEON,GYEON Q AntiFog Cam Buğu Önleyici Kaplama Seti - 120 ml,"cam,kaplama",X öncesi(nde),faq#25,[X öncesi(nde)] …ve leke birikimi durumuna göre değişir. Genellikle 3-6 ayda bir veya cam kaplama yenileme öncesi kullanılması önerilir.…
Q2M-LCN1000M,GYEON,GYEON QM Leather Cleaner Natural Modern Napa Yarı Anilin Derilere Özel Temizleyici - 1000 ml,use_before,medium,11,Q2-LCR500M,GYEON,GYEON Q Leather Coat REDEFINED Deri Yüzeyler İçin Bakım Ve Koruma - 500 ml,"deri,koruma",X öncesi(nde),description,"[X öncesi(nde)] …FINED uygulayabilirsiniz. PRO İPUCU: Deri koruma öncesi son kez Q²M Prep ile hafif bir silme, y…"
Q2M-LCN1000M,GYEON,GYEON QM Leather Cleaner Natural Modern Napa Yarı Anilin Derilere Özel Temizleyici - 1000 ml,use_after,medium,11,Q2-LCR500M,GYEON,GYEON Q Leather Coat REDEFINED Deri Yüzeyler İçin Bakım Ve Koruma - 500 ml,"icin,koruma",X sonrası(nda),description,[X sonrası(nda)] …formül deri nem dengesine zarar vermez; uzun vadeli koruma için sonrasında LeatherCoat önerilir. Q: Vinil veya se…
Q2M-LCSYA1000M,GYEON,GYEON QM LeatherCleaner Strong Güçlü Deri Temizleyici - 1000 ml -Mat Görünüm Deri Koltuk Temizleme,use_after,medium,11,Q2M-LSN200M,GYEON,GYEON QM LeatherSet Natural Modern Deri Günlük Hafif Temizlik ve Bakım Seti (5 Parça) - 200 ml,"bakim,hafif",X sonrası(nda),description,[X sonrası(nda)] …akat alkali formülü deriyi mat bırakır. Kaplama veya hafif bakım kremi sonrası esneklik korunur. Q: Klasik deri kremiy…
Q2M-LSSYA200M,GYEON,GYEON QM LeatherSet Strong Güçlü Deri Temizlik ve Bakım Seti (5 Parça) - 200 ml,accessories,medium,11,532579,FLEX,FLEX HG 650 Profesyonel Sıcak Hava Tabancası 2000W - LCD Ekran Değişken Isı Hız Ayarlı,profesyonel,X aksesuarı,description,[X aksesuarı] …labilir bir koruma bariyeri kazandırır. Tek sette sunulan profesyonel aksesuarlar ve etkili formüller sayesinde ağır yıpr…
Q2M-PO1000M,GYEON,GYEON QM Polish Ara Kesim Hare Giderici Cila - 1000 ml,use_before,medium,11,Q2-W175G,GYEON,GYEON Q Wax Hidrofobik Parlatıcı Boya Koruma - 175 gr,"boya,koruma",X öncesi(nde),description,[X öncesi(nde)] …anma ihtiyacını ortadan kaldırır. • S: PPF (Boya Koruma Filmi) öncesi bu ürünü kullanmak neden önemli? C: Sa…
SGGD135,SGCB,SGCB Foam Lance Köpük Yapıcı Karcher K Serisi Uyumlu - 1000 ml,use_with,medium,11,SGGD004,SGCB,SGCB Araç Yıkama Süngeri 20cm (Siyah) – Yüksek Su Emici Dayanıklı Oto Temizlik Sünger,"arac,yikama",X ile (birlikte) kullan,faq#1658,[X ile (birlikte) kullan] …Köpük yapıcı şampuanlar ve araç yıkama kimyasalları ile kullanılır.…
SGGF273,SGCB,SGCB Kablosuz Şarjlı Rotary/Orbital Mini Nano Polisaj Makinesi Seti 12V – 65 Parça Fırçasız Motor,accessories,medium,11,SGPM014,SGCB,SGCB Cam Filmi PPF Folyo Çekme Aparatları Kiti 6 Parça - Kutulu,parca,X aksesuarı,faq#1406,"[X aksesuarı] …SGCB daha ekonomik ve 65 parça aksesuar dahil. FLEX premium kalite, EMS koruma…"
VPRO160F,MG PS,MG PS Rotary Extra Ağır Kalın Kesim Pasta Süngeri (Beyaz) - 160 mm,alternatives,medium,11,22992.261.001,MENZERNA,MENZERNA 3800 Süper Hare Giderici Cila - 1 lt,super,X benzeri/muadili,faq#1092,[X benzeri/muadili] …Menzerna Super Heavy Cut 300 ve benzeri en agresif pastalar ile kullanılır.…
26934.099.001,MENZERNA,MENZERNA Rotary Polisaj Makineleri Matkap için Dayanıklı Ped Destek Disk Tabanlık - 75mm,use_with,medium,10,458813,FLEX,FLEX EXS M14 Set Rotary Polisaj Makinesi Uzatma Aparatı Seti 4 Parça,"aparati,m14",X ile (birlikte) kullan,faq#1860,[X ile (birlikte) kullan] …Matkap ucu aparatı (M14 adaptör) ile birlikte kullanılarak matkabınızı mini polisaj makinesine dön…
530537,FLEX,FLEX BW Cordless Blower EC Akülü Hava Üfleyici Detay Seti,use_after,medium,10,24011.261.080,MENZERNA,"MENZERNA Marin, Tekne Gelcoat Boya 3in1 Tek Adım Pasta Cila Koruma - 1 lt","boya,koruma",X sonrası(nda),description,[X sonrası(nda)] …tirmeyen motor Kullanım Alanları: • Boya koruma ve cilalama sonrası kurutma • Araç detaylandırma ve hassas…
701422,INNOVACAR,INNOVACAR SM MICRON SHAMPOO Mikrofiber Bez Havlu Sünger Yıkama Şampuanı Konsantre - 1000 ml,use_before,medium,10,26942.099.001,MENZERNA,MENZERNA Mikrofiber Bez Seti 320 GSM 4'lü Paket - 40x40cm,mikrofiber,X öncesi(nde),description,[X öncesi(nde)] …imatları Ön Hazırlık (Opsiyonel): • Yeni mikrofiber bezler ilk kullanım öncesi elde yıkanmalıdır. • Bezler kullanım a…
701610,FRA-BER,FRA-BER Deotex Kötü Koku Giderici Tazeleyici Araç Parfümü Sprey - 750 ml,use_after,medium,10,Q2M-IPE4P,GYEON,GYEON QM InteriorPack EVO İç Aksam Mikrofiber Detaylı Temizlik Bezi Seti 4'lü Paket - 40x40 cm,"ic,temizlik",X sonrası(nda),description,"[X sonrası(nda)] …temiz bir ilk izlenim bırakmak için, • Düzenli iç temizlik sonrası ekstra ferahlık sağlamak için. DEOTE…"
701610,FRA-BER,FRA-BER Deotex Kötü Koku Giderici Tazeleyici Araç Parfümü Sprey - 750 ml,use_after,medium,10,77019,FRA-BER,FRA-BER Deep Alkaline Ağır Zemin Yüzey Temizliği İçin Konsantre Deterjan (1:50 Konst) - 5 kg,temizligi,X sonrası(nda),description,[X sonrası(nda)] …nuçlar İçin • Oto Kuaför Son Dokunuşu: Araç iç temizliği sonrası uygulanan hoş koku ile müşteri memnuniy…
701908,FRA-BER,FRA-BER Superlux Suya Dayanıklı Lastik Parlatıcı Dış İç Plastik Trim Koruyucu Yenileyici - 900 ml,use_after,medium,10,Q2-BS30M,GYEON,GYEON Q Booster Seramik Yenileyici Hidrofobik Kaplama - 30 ml,hidrofobik,X sonrası(nda),description,"[X sonrası(nda)] …kıvamlı bir yenileyici ve koruyucudur. Hidrofobik formülü sayesinde yağmur sonrasında bile haftalarca süren parlaklık sağlar,…"
70723,FRA-BER,FRA-BER Lava Interni B Genel Amaçlı Detaylı Araç Temizleyici (1:25 Konsantre) - 25 kg,use_with,medium,10,8410,EPOCA,EPOCA VELA 360° Derece Kimyasal Dayanımlı Püskürtücü Başlık 28/400 - Beyaz,puskurtucu,X ile (birlikte) kullan,faq#874,[X ile (birlikte) kullan] …Püskürtücü ile kullanımda 1:25 ile 1:50 arasında seyreltme öneril…
73378,FRA-BER,FRA-BER Liquid Powder B8 Nanoteknoloji Konsantre Detaylı Kumaş Temizleyici (1:50 Konst) - 5 Lt,use_with,medium,10,487988,FLEX,FLEX XCE/XFE Orbital Polisaj Makineleri Uyumlu Velcro Taban 150mm,makineleri,X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …ollü Köpük: Az köpüklü yapısı, vakumlu, vakumsuz koltuk yıkama makineleri ile kullanım için idealdir. • Hızlı Kir Çözme: Kir v…"
74598,FRA-BER,FRA-BER Brilliant Antistatik Konsol Ve İç Plastik Temizleyici Parlatıcı Vanilya Kokulu - 750 ml,use_after,medium,10,EF1212,LITTLE JOE,Little Joe Amber Araç Kokusu (Amber) -45 Gün -Oto Kokusu Kalıcı Klima Parfüm,"arac,kokusu",X sonrası(nda),description,[X sonrası(nda)] …süre temiz kalır. • Vanilya Aroması: Hoş kokusu sayesinde araç içi kullanım sonrası ferah ve konforlu bir atmosfer sağlar.…
74598,FRA-BER,FRA-BER Brilliant Antistatik Konsol Ve İç Plastik Temizleyici Parlatıcı Vanilya Kokulu - 750 ml,use_after,medium,10,Q2M-IPE4P,GYEON,GYEON QM InteriorPack EVO İç Aksam Mikrofiber Detaylı Temizlik Bezi Seti 4'lü Paket - 40x40 cm,"ic,temizlik",X sonrası(nda),description,"[X sonrası(nda)] …zarar vermeden bakım sağlamak için, • İç mekânda hoş koku bırakmak ve temizlik sonrası ferahlık oluşturmak için, • UV ışınlar…"
77080,FRA-BER,FRA-BER All Sany Tüm Yüzeyler İçin Alkol Bazlı Çok Amaçlı Temizleyici (1:10 Konsantre) - 25 lt,use_with,medium,10,8410,EPOCA,EPOCA VELA 360° Derece Kimyasal Dayanımlı Püskürtücü Başlık 28/400 - Beyaz,puskurtucu,X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …Her litre su için 50 - 60 ml (2 kapak, 1 dozaj kapağı = 30 ml) Püskürtücü ile kullanım için, ürünü bir kumaş veya mikrofiber b…"
83371,IK SPRAYERS,IK PPF 12 PPF ve Cam Filmi Uygulamaları İçin Manometreli INOX Premiks Pompa 12 Litre,accessories,medium,10,516112,FLEX,FLEX FS 140 Set PXE 80 İçin Esnek Uzatma Aparatı Seti,"icin,uzatma",X aksesuarı,description,[X aksesuarı] …çlar için çok yönlü kullanım sağlar. • IK HOSE 6 Metre Uzatma Hortumu – Geniş alanlarda serbest hareket ve rahat erişim için ideal uzatma aksesuarı. Bakım ve Temizlik Önerileri: ?…
GPRO060,MG PS,MG PS Hare/Hologram Giderici Cila Süngeri Flat (Sarı) 60 mm Mini Polisaj Makinesi Uyumlu,use_after,medium,10,GRY180F-C,MG PS,MG PS Orbital Ağır Kesim Pasta Süngeri (Gri) - 175/155 mm,"agir,kesim",X sonrası(nda),faq#1119,"[X sonrası(nda)] …Evet, ağır kesim (bordo) sonrası son kat olarak kullanılır.…"
GPRO200F,MG PS,MG PS Rotary Hare/Hologram Giderici Cila Süngeri (Sarı) - 200 mm,use_after,medium,10,GRY180F-C,MG PS,MG PS Orbital Ağır Kesim Pasta Süngeri (Gri) - 175/155 mm,"agir,kesim",X sonrası(nda),faq#1103,"[X sonrası(nda)] …Evet, ağır kesim veya orta kesim sonrası son kat olarak kullanılır.…"
MGPS-2019KH,MG PS,MG PS Agresif Yüzey Temizleyici Kil Hamuru 100 gr (Mor) - Clay Bar Temizleme Kili,use_before,medium,10,SGGD175,SGCB,SGCB Detay Polisaj ve PPF Ustaları için Bel Kemeri Ürün Taşıma Çantası,"polisaj,ppf",X öncesi(nde),description,[X öncesi(nde)] …nerilir. • Ne sıklıkla kullanmalıyım? Yalnızca ağır kirlenme varsa veya polisaj / PPF öncesi temizlikte. • Boyaya zarar verir mi?…
MGPS-6009P,MG PS,MG PS Kil Bezi 30x30 cm (Kırmızı) - Clay Towel Cloth Yüzey Temizleme Kili,use_after,medium,10,Q2M-PYA4000M,GYEON,GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml,prep,X sonrası(nda),description,"[X sonrası(nda)] …m – Son silme ve kurutma için ideal. • GYEON Q2M PREP – Kil sonrası yağ, silikon ve kimyasal kalıntı giderm…"
MGPS-6012K,MG PS,MG PS Kil Diski 150 mm/6&quot; - Kil Pedi Clay Disc Disk Clay Pad Ped,use_before,medium,10,SGGD175,SGCB,SGCB Detay Polisaj ve PPF Ustaları için Bel Kemeri Ürün Taşıma Çantası,"polisaj,ppf",X öncesi(nde),description,[X öncesi(nde)] …bilirsiniz. Kullanım Senaryoları: • Polisaj / PPF Öncesi Derin Dekontaminasyon Pad tıkanmasını…
MGPS-6046R,MG PS,MG PS Aplikatörlü El Kil Pedi 12x8 cm (Kırmızı) - Cırtlı Clay Pad Sponge Block,use_with,medium,10,MGPS-6046F2R,MG PS,MG PS Yedek Cırtlı El Kil Pedi (2 Adet) 12x8 cm - Aplikatör Clay Pad Sponge Block,"adet,yedek",X ile (birlikte) kullan,faq#354,"[X ile (birlikte) kullan] …Evet, MGPS-6046F2R yedek ped seti (2 adet) ile birlikte kullanılabilir.…"
PPF-L500M,GYEON,GYEON QM PPF Lift PPF Folyo Konumlandırma Yeniden Montaj Sıvısı - 500 ml -Yoğun Konsantre,use_before,medium,10,Q2M-PPFSL4000M,GYEON,GYEON QM PPF Slip PPF Folyo Montaj Yapıştırma Sıvısı Yoğun Konsantre - 4000 ml,"montaj,ppf",X öncesi(nde),description,[X öncesi(nde)] …lip Yüksek kaygan montaj Büyük paneller Q²M PPF Wash Demir & kir dekontaminasyonu Montaj öncesi temizlik Q²M BaldWipe Fazla sıvı silme…
Q2M-GP250M,GYEON,GYEON QM Glass Polish Cam Pastası Leke Temizleyici Kireç Çözücü Hafif Çizik Giderici - 250 ml,use_after,medium,10,Q2M-PYA4000M,GYEON,GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml,prep,X sonrası(nda),description,[X sonrası(nda)] …Bileşenleri Ürün Amaç Sistemdeki Rolü GYEON Q²M Prep Kalıntı Temizliği Polisaj sonrası yüzeyde kalan ürün kalıntılarını temizl…
Q2M-LSN200M,GYEON,GYEON QM LeatherSet Natural Modern Deri Günlük Hafif Temizlik ve Bakım Seti (5 Parça) - 200 ml,accessories,medium,10,Q2M-CMPR1000M,GYEON,GYEON QM Compound+ Plus REDEFINED Ağır Çizik Giderici Kalın Pasta - 1000 ml,redefined,X aksesuarı,faq#2249,"[X aksesuarı] …LeatherCleaner Natural, LeatherCoat REDEFINED ve uygulama aksesuarları yer alır.…"
Q2M-LSSYA200M,GYEON,GYEON QM LeatherSet Strong Güçlü Deri Temizlik ve Bakım Seti (5 Parça) - 200 ml,accessories,medium,10,Q2M-CMPR1000M,GYEON,GYEON QM Compound+ Plus REDEFINED Ağır Çizik Giderici Kalın Pasta - 1000 ml,redefined,X aksesuarı,faq#2239,"[X aksesuarı] …LeatherCleaner Strong, LeatherCoat REDEFINED ve uygulama aksesuarları yer alır.…"
Q2M-PPFSL4000M,GYEON,GYEON QM PPF Slip PPF Folyo Montaj Yapıştırma Sıvısı Yoğun Konsantre - 4000 ml,use_with,medium,10,21746,EPOCA,EPOCA A-TYPE 10 PRO Köpük Yapıcı Alkali ve Alkol Dayanımlı Basınçlı Pompa 11 Litre,"alkol,kopuk",X ile uyumlu,description,"[X ile uyumlu] …öre 1:50 ile 1:100 arası ayarlanabilir Formül Düşük Köpük / Etil Alkol Destekli Yapıştırıcı ile uyumlu, hızlı buharlaşma Uyumluluk Tüm PPF ti…"
Q2M-PWE4040C,GYEON,GYEON QM PolishWipe EVO Lazer Kesim Çift Yönlü Cila Bezi - 40x40 cm,use_with,medium,10,Q2M-PYA4000M,GYEON,GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml,"prep,yuzey",X ile (birlikte) kullan,description,"[X ile (birlikte) kullan] …m dış detaylarda maksimum hâkimiyet. • Yüzey Hazırlığında Usta – Q²M Prep ile kombine edildiğinde, kaplamaların tutunma gücün…"
Q2M-SEP1010C,GYEON,GYEON QM Suede EVO Seramik Uygulamaları İçin Süet Silme Bezi 1010cm - 10 lu Paket,use_after,medium,10,Q2-QV120M,GYEON,GYEON Q QuickView Cam Su Kaydırıcı - 120 ml -Yağmur Kaydırıcı Su İtici,quickview,X uyguladıktan sonra,description,"[X uyguladıktan sonra] …lı ve performanslıdır. Q² Wax, CanCoat, QuickView ve View gibi ürünleri uyguladıktan sonra yüzey kalıntıları temizlemek için ideal…"
Q2M-TCYA1000M,GYEON,GYEON QM Tire Cleaner Araç Lastik Kauçuk Temizleyici - 1000 ml -Güçlü Oto Teker Temizleyici,use_before,medium,10,Q2M-TA2P,GYEON,GYEON QM Tire Applicator Lastik Parlatıcı Sünger Büyük Boy - 2'li Paket,parlatici,X öncesi(nde),description,[X öncesi(nde)] …ekrarlayın. Kullanım Alanları • Parlatıcı Öncesi Hazırlık — Yeni dressing için tutunmayı…
SGGD415,SGCB,SGCB Çok İşlevli Pasta Cila Duvar Standı Paslanmaz Çelik (5 Gözlü Borulu Kancalı) –Bez Şişe Tutucu,accessories,medium,10,26942.099.001,MENZERNA,MENZERNA Mikrofiber Bez Seti 320 GSM 4'lü Paket - 40x40cm,mikrofiber,X aksesuarı,description,"[X aksesuarı] …pmanları, sprey şişeler, kağıt bantlar, mikrofiber bezler ve diğer aksesuarların düzenli bir şekilde saklanmasını sağlay…"
SGGD416,SGCB,SGCB Çok İşlevli Pasta Cila ve Fırça Duvar Standı Paslanmaz Çelik (5 Gözlü Askılı) –Araç Tutucu,alternatives,medium,10,26942.099.001,MENZERNA,MENZERNA Mikrofiber Bez Seti 320 GSM 4'lü Paket - 40x40cm,mikrofiber,X benzeri/muadili,description,"[X benzeri/muadili] …fırçaları, jant fırçaları, tabancalar, mikrofiber bezler ve benzeri araç gereçlerin düzenli ve güvenli bir…"
