target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2M-CM1000M,Q²M Compound,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000990878-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000990878
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of three years.",https://gyeon.zendesk.com/hc/en-us/articles/360000989658-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000989658
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,I sprayed Q²M Tar REDEFINED but I don’t see brown colour - Why ?,If there is no tar contamination present on your vehicle the solution will not react and turn brown.,https://gyeon.zendesk.com/hc/en-us/articles/360000961337-I-sprayed-Q-M-Tar-REDEFINED-but-I-don-t-see-brown-colour-Why,360000961337
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Will Q²M Iron REDEFINED will damage/alter my paint work or coating ?,No - do not let Q²M Iron REDEFINED dry out.,https://gyeon.zendesk.com/hc/en-us/articles/360000961137-Will-Q-M-Iron-REDEFINED-will-damage-alter-my-paint-work-or-coating,360000961137
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000959777-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000959777
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,How long the product needs to dry ?,Once applied make sure to remove any residue from the cleaner. No drying time required.,https://gyeon.zendesk.com/hc/en-us/articles/360000945778-How-long-the-product-needs-to-dry,360000945778
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,What PH level is Q²M LeatherCleaner Strong ?,Q²M LeatherCleaner Strong is ph10,https://gyeon.zendesk.com/hc/en-us/articles/360000945518-What-PH-level-is-Q-M-LeatherCleaner-Strong,360000945518
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,Can I top it off with an additional coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000942818-Can-I-top-it-off-with-an-additional-coating,360000942818
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/5741584497041-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,5741584497041
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360003986238-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360003986238
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000982537-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000982537
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000982257-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000982257
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000961257-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000961257
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000961117-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000961117
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000945598-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000945598
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000934557-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000934557
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000934117-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000934117
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,What is it ?,"It's the ultimate solution for cleaning all of your wheels, especially those hard-to-reach places.",https://gyeon.zendesk.com/hc/en-us/articles/360001013298-What-is-it,360001013298
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001004397-How-to-wash-maintain-the-product,360001004397
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,How to use it ?,Recommended using it with our foam applicator.,https://gyeon.zendesk.com/hc/en-us/articles/360001004337-How-to-use-it,360001004337
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,What is it ?,It's an edgeless ultra-soft suede perfect to apply a coating without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001004077-What-is-it,360001004077
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001012478-How-to-wash-maintain-the-product,360001012478
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001012358-How-to-use-it,360001012358
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,What is it ?,It's an edgeless soft and effective microfibre perfect for removing excess of polishes without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001003677-What-is-it,360001003677
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001012178-How-to-wash-maintain-the-product,360001012178
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001011998-How-to-use-it,360001011998
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,What is it ?,It's an edgeless soft and effective microfibre perfect for removing excess of coating or sealant without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001003417-What-is-it,360001003417
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001003357-How-to-wash-maintain-the-product,360001003357
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001003277-How-to-use-it,360001003277
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,What is it ?,It's an ultra-soft finishing microfibre perfect for removing excess of coating or sealant without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001011838-What-is-it,360001011838
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001003037-How-to-wash-maintain-the-product,360001003037
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001011478-How-to-use-it,360001011478
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,What is it ?,It's an absorbent drying classic microfibre design to safely and effectively finish the drying process of your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001002957-What-is-it,360001002957
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001011458-How-to-wash-maintain-the-product,360001011458
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001002937-How-to-use-it,360001002937
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,What is it ?,It's an absorbent drying ultra-soft microfibre design to safely and effectively finish the drying process of your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001011398-What-is-it,360001011398
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001011378-How-to-wash-maintain-the-product,360001011378
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001011358-How-to-use-it,360001011358
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,What is it ?,It's an absorbent drying microfibre design to safely and effectively dry your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001011318-What-is-it,360001011318
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,How to wash/maintain the product ?,"Q²M Smoothie must be wash by hand only (30℃), with added Q²M TowelWash as detergent.",https://gyeon.zendesk.com/hc/en-us/articles/360001002557-How-to-wash-maintain-the-product,360001002557
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,How to use it ?,"Soak the washmitt into your Wash bucket and work panel by panel in lateral motion, clean the washmitt in your rinse bucket - repeat till completion.",https://gyeon.zendesk.com/hc/en-us/articles/360001011098-How-to-use-it,360001011098
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,What is it ?,It's a quality glove washmitt with high absorbent pollutant capabilities.,https://gyeon.zendesk.com/hc/en-us/articles/360001002477-What-is-it,360001002477
Q2M-MFAE,Q²M MF Applicator EVO 2-pack,Q²M Accessories Collection,What’s the application of this product?,Q²M MF Applicator is designed to help the coating applications process.,https://gyeon.zendesk.com/hc/en-us/articles/360000971538-What-s-the-application-of-this-product,360000971538
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,How to use it ?,Soak the brush in your wash solution and safely brush the inner and outer part of your wheels.,https://gyeon.zendesk.com/hc/en-us/articles/360001013418-How-to-use-it,360001013418
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,How to wash/maintain the product ?,Rinse the brush after every use.,https://gyeon.zendesk.com/hc/en-us/articles/360001013618-How-to-wash-maintain-the-product,360001013618
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,I sprayed some of product on windows/paint - how to remove ?,Wipe multiple time with Q²R Degrease and Q²M BaldWipe,https://gyeon.zendesk.com/hc/en-us/articles/360001038837-I-sprayed-some-of-product-on-windows-paint-how-to-remove,360001038837
