sku,template_group,template_sub_type,specs_object
700743,sprayers_bottles,pump_sprayer,"{""capacity_liters"":2,""chemical_resistance"":[""Alkaline"",""Alcohol""],""features"":""Gıda işletmeleri ve dezenfeksiyon uyumlu"",""capacity_total_lt"":2,""application_area"":""Gıda işletmeleri, dezenfeksiyon"",""weight_net_kg"":null}"
Q2M-P-DB300M,sprayers_bottles,dispenser_bottle,"{""capacity_liters"":0.3,""intended_use"":""Polisaj pastası dozajlama"",""features"":""Esnek yapı, hassas döküm"",""capacity_ml"":300,""material"":""Esnek plastik"",""labeling_area"":true}"
81686,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.25,""flow_rate_lpm"":0.7,""nozzle_type"":""Fan yayılımlı köpük nozulu"",""foam_types"":3,""safety_valve"":true,""weight_net_kg"":0.56}"
84170,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_lt"":1,""nozzle_type"":""Ayarlanabilir konik nozul"",""content_identification"":true,""weight_net_g"":180}"
81671,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.9,""capacity_usable_lt"":1.5,""flow_rate_lpm"":0.5,""nozzle_type"":""Ayarlanabilir konik + Fan tipi nozul"",""nozzle_count"":2,""safety_valve"":true,""content_identification"":true,""weight_net_kg"":0.56}"
82672,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":8,""capacity_usable_lt"":6,""flow_rate_lpm"":0.5,""hose_length_m"":1.5,""gun_length_cm"":47,""gun_material"":""Fiberglas + INOX kol"",""nozzle_type"":""Ayarlanabilir konik (2 adet) + Açılı/fan nozul"",""safety_valve"":true,""shoulder_strap"":true,""integrated_funnel"":true,""weight_net_kg"":2.33}"
82679,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":10,""capacity_usable_lt"":8,""flow_rate_lpm"":0.7,""hose_length_m"":1.5,""gun_length_cm"":47,""gun_material"":""INOX paslanmaz"",""nozzle_type"":""Ayarlanabilir universal (2 adet) + Açılı sıvı nozul"",""safety_valve"":true,""compressor_connection"":true,""shoulder_strap"":true,""integrated_funnel"":true,""weight_net_kg"":2.57}"
81781,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.5,""capacity_usable_lt"":1,""flow_rate_lpm"":0.5,""nozzle_type"":""Ayarlanabilir universal + Açılı sıvı nozul"",""food_safe"":true,""certifications"":[""CE"",""FDA""],""safety_valve"":true,""weight_net_kg"":0.46}"
81773,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.5,""capacity_usable_lt"":1,""flow_rate_lpm"":0.4,""nozzle_length_cm"":19.5,""nozzle_type"":""Alttan püskürtmeli uzun nozul"",""application_area"":""Hayvancılık - Meme dezenfeksiyonu"",""safety_valve"":true,""weight_net_kg"":0.47}"
SGGD135,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""body_material"":""Alüminyum"",""tank_material"":""HDPE"",""compatibility"":""Karcher K Serisi"",""foam_adjustable"":true,""volume_scale"":true}"
81671901,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""compatibility"":""IK 1.5/2 litre tanklar"",""dosage_marks"":true,""storage_capability"":true,""accessory_type"":""Karışım hazırlama kapağı""}"
SGGC091,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""body_material"":""Alüminyum"",""connection_type"":""Hava kompresörü"",""foam_heads"":3,""volume_scale"":true}"
79587-644,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""dilution_scale"":""1:1 - 1:20"",""dilution_steps"":6,""color"":""Mavi"",""body_material"":""Kimyasal dayanıklı plastik""}"
79588-644,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""dilution_scale"":""1:1 - 1:20"",""dilution_steps"":6,""color"":""Siyah"",""body_material"":""Kimyasal dayanıklı plastik""}"
79586-644,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""dilution_scale"":""1:1 - 1:20"",""dilution_steps"":6,""color"":""Yeşil"",""body_material"":""Kimyasal dayanıklı plastik""}"
79586-643,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""dilution_scale"":""1:1 - 1:20"",""dilution_steps_ml"":50,""trigger_pump_volume_cc"":1.3,""thread_standard"":""28-410"",""body_material"":""HDPE"",""trigger_material"":""PP/PE + EPDM conta"",""color"":""Yeşil"",""nozzle_adjustable"":true,""off_position"":true}"
18848,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.86,""capacity_usable_lt"":1,""nozzle_type"":""110° köpük nozulu"",""foam_adjustable"":true,""seal_type"":""VITON"",""safety_valve"":true,""pump_material"":""PP"",""weight_net_kg"":null}"
24952,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":600,""trigger_output_ml"":2.2,""nozzle_type"":""Ayarlanabilir (sis - jet)"",""seal_type"":""NBR"",""body_material"":""HDPE"",""dilution_scale"":true,""protective_base"":true,""color"":""Beyaz/Siyah""}"
20444,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.31,""capacity_usable_lt"":1,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""NBR"",""pump_material"":""PP"",""continuous_spray_lock"":true,""color"":""Kırmızı/Beyaz""}"
20417,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":1.31,""capacity_usable_lt"":1,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""EPDM"",""pump_material"":""PP"",""continuous_spray_lock"":true,""color"":""Gri/Beyaz""}"
20009,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.8,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""NBR"",""pump_material"":""PP"",""continuous_spray_lock"":true,""color"":""Kırmızı/Beyaz""}"
19976,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.8,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""EPDM"",""pump_material"":""PP"",""continuous_spray_lock"":true,""color"":""Gri/Beyaz""}"
19956,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.8,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""VITON"",""pump_material"":""PP"",""continuous_spray_lock"":true,""color"":""Mavi/Beyaz""}"
20102,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.8,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""NBR"",""pump_material"":""Çinko Kaplı Demir"",""continuous_spray_lock"":true,""color"":""Kırmızı/Beyaz""}"
19771,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":2,""capacity_usable_lt"":1.8,""nozzle_type"":""Ayarlanabilir (sis - jet, ~7m menzil)"",""seal_type"":""NBR"",""pump_material"":""Çinko Kaplı Demir"",""continuous_spray_lock"":true,""color"":""Kırmızı/Beyaz""}"
23817,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":5.54,""capacity_usable_lt"":4.9,""nozzle_type"":""Ayarlanabilir"",""seal_type"":""EPDM"",""pump_material"":""PP"",""safety_valve"":true,""shoulder_strap"":true,""hose_length_m"":1.4,""color"":""Siyah/Beyaz""}"
23822,sprayers_bottles,pump_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":9.88,""capacity_usable_lt"":9,""nozzle_type"":""Ayarlanabilir"",""seal_type"":""EPDM"",""pump_material"":""PP"",""safety_valve"":true,""shoulder_strap"":true,""hose_length_m"":1.4,""gun_length_cm"":45.5,""color"":""Siyah/Beyaz""}"
23841,sprayers_bottles,foaming_pump_sprayer,"{""sub_type"":""foaming_pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_total_lt"":9.9,""capacity_usable_lt"":5,""nozzle_type"":""Köpük nozul (110° püskürtme açısı)"",""seal_type"":""EPDM"",""pump_material"":""PP"",""safety_valve"":true,""shoulder_strap"":true,""hose_length_m"":1.4,""gun_length_cm"":45.5,""spray_angle_degrees"":110,""foam_density_adjustable"":true,""color"":""Siyah/Beyaz""}"
12922,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1035,""output_per_spray_ml"":2.2,""nozzle_type"":""Ayarlanabilir"",""seal_type"":""EPDM"",""spray_360_degree"":true,""graduated_scale"":true,""color"":""Siyah/Beyaz""}"
12918,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1035,""output_per_spray_ml"":2.2,""nozzle_type"":""Ayarlanabilir"",""seal_type"":""VITON"",""graduated_scale"":true,""color"":""Lacivert/Beyaz""}"
13724,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":630,""output_per_spray_ml"":1.3,""nozzle_type"":""Ayarlanabilir (sis/jet)"",""seal_type"":""NBR"",""spray_360_degree"":true,""graduated_scale"":true,""suction_tube_material"":""EVA + AISI paslanmaz filtre ucu"",""color"":""Beyaz/Beyaz""}"
P0140AK1#26263,sprayers_bottles,trigger_sprayer,"{""sub_type"":""pump_sprayer"",""capacity_liters"":null,""chemical_resistance"":null,""max_pressure_bar"":null,""pressure_relief_valve"":null,""nozzle_types"":null,""compressed_air_connection"":null,""spare_seals_included"":null,""spray_pattern_adjustable"":null,""capacity_ml"":1000,""output_per_spray_ml"":2.2,""nozzle_type"":""Canyon başlık (ayarlanabilir ince/kalın)"",""seal_type"":""NBR"",""graduated_scale"":true,""color"":""Kırmızı/Beyaz""}"
SGGD416,storage_accessories,wall_stand,"{""accessory_type"":""wall_stand"",""material"":""Paslanmaz Çelik"",""capacity"":""5 göz + askı"",""wall_mountable"":true,""portable"":false}"
SGGD415,storage_accessories,wall_stand,"{""accessory_type"":""wall_stand"",""material"":""Paslanmaz Çelik"",""capacity"":""5 göz + kanca"",""wall_mountable"":true,""portable"":false}"
530882,storage_accessories,wall_stand,"{""accessory_type"":""wall_stand"",""material"":""Metal"",""capacity"":""2 makine + akü + pasta"",""wall_mountable"":true,""portable"":false,""mounting_points"":6}"
530883,storage_accessories,wall_stand,"{""accessory_type"":""wall_stand"",""material"":""Metal"",""capacity"":""2 makine"",""wall_mountable"":true,""portable"":false,""mounting_points"":4}"
502561,storage_accessories,bag_carrier,"{""accessory_type"":""bag_carrier"",""material"":""Kumaş"",""dimensions"":""57 cm"",""wall_mountable"":false,""portable"":true,""weight_kg"":3.14}"
SGGD175,storage_accessories,bag_carrier,"{""accessory_type"":""bag_carrier"",""material"":""Kumaş"",""wall_mountable"":false,""portable"":true,""pocket_count"":8,""belt_length_inch"":""29.5-48"",""leg_strap_inch"":""20.5-25"",""dimensions_inch"":""7.1x3.5x9.1""}"
SGGD291,storage_accessories,storage_box,"{""accessory_type"":""storage_box"",""material"":""Plastik"",""capacity"":""26 lt"",""wall_mountable"":false,""portable"":true,""capacity_lt"":26,""foldable"":true,""stackable"":true}"
SGGD025,storage_accessories,cart_trolley,"{""accessory_type"":""cart_trolley"",""material"":""Metal"",""capacity"":""3 kat"",""wall_mountable"":false,""portable"":true,""tiers"":3,""weight_kg"":18,""dimensions_cm"":""139.5x52x94"",""wheeled"":true}"
